query,layer,head,pre_len,post_len,cached_kv_len,visual_start,prev_visual_tokens,current_chunk_tokens,manual_prev_mass,manual_current_mass,manual_current_share,manual_current_to_prev_per_token_ratio,eager_prev_mass,eager_current_mass,eager_current_share,eager_current_to_prev_per_token_ratio,abs_current_share_diff,video_idx,chunk_idx,question_idx,frame_start,frame_end,task
local,7,3,6014,27542,27542,14,6000,21528,0.00027298927307128906,0.46923828125,0.9994185566902161,479.0555725097656,0.00033211708068847656,0.01261138916015625,0.9743410348892212,10.583065032958984,0.025077521800994873,0,2,1,19,35,Attribute Recognition
local,7,4,6014,27542,27542,14,6000,21528,0.00014865398406982422,0.036529541015625,0.9959470629692078,68.4853515625,0.00023508071899414062,0.0013427734375,0.8510124087333679,1.5919235944747925,0.14493465423583984,0,2,1,19,35,Attribute Recognition
local,7,5,6014,27542,27542,14,6000,21528,0.0002956390380859375,0.0283355712890625,0.9896742105484009,26.712156295776367,0.0003800392150878906,0.00182342529296875,0.8275265097618103,1.3372119665145874,0.16214770078659058,0,2,1,19,35,Attribute Recognition
local,7,6,6014,27542,27542,14,6000,21528,0.029388427734375,0.2249755859375,0.8844631314277649,2.133568048477173,0.07232666015625,0.01373291015625,0.1595744639635086,0.05291901156306267,0.7248886823654175,0,2,1,19,35,Attribute Recognition
local,7,7,6014,27542,27542,14,6000,21528,0.00489044189453125,0.296142578125,0.9837544560432434,16.87717628479004,0.004993438720703125,0.01727294921875,0.7757409811019897,0.9640815854072571,0.20801347494125366,0,2,1,19,35,Attribute Recognition
local,7,8,6014,27542,27542,14,6000,21528,0.003574371337890625,0.1656494140625,0.9788778424263,12.916268348693848,0.0033969879150390625,0.0206451416015625,0.8587068915367126,1.6938331127166748,0.1201709508895874,0,2,1,19,35,Attribute Recognition
local,7,9,6014,27542,27542,14,6000,21528,0.01092529296875,0.30322265625,0.9652224779129028,7.73527717590332,0.00405120849609375,0.0253448486328125,0.8621852993965149,1.7436206340789795,0.10303717851638794,0,2,1,19,35,Attribute Recognition
local,7,10,6014,27542,27542,14,6000,21528,0.0286712646484375,0.337646484375,0.921731173992157,3.2821834087371826,0.0753173828125,0.0704345703125,0.48324957489967346,0.2606382668018341,0.4384815990924835,0,2,1,19,35,Attribute Recognition
local,7,11,6014,27542,27542,14,6000,21528,0.0034885406494140625,0.11981201171875,0.9717069864273071,9.572014808654785,0.0012493133544921875,0.0169525146484375,0.9313632845878601,3.78188419342041,0.04034370183944702,0,2,1,19,35,Attribute Recognition
local,7,12,6014,27542,27542,14,6000,21528,0.0025844573974609375,0.17431640625,0.9853903651237488,18.79816436767578,0.002094268798828125,0.0400390625,0.9502942562103271,5.328412055969238,0.03509610891342163,0,2,1,19,35,Attribute Recognition
local,7,13,6014,27542,27542,14,6000,21528,0.0019235610961914062,0.0645751953125,0.9710737466812134,9.356339454650879,0.0010242462158203125,0.018310546875,0.9470257759094238,4.982438564300537,0.02404797077178955,0,2,1,19,35,Attribute Recognition
local,7,14,6014,27542,27542,14,6000,21528,0.0159149169921875,0.37158203125,0.9589289426803589,6.507254123687744,0.06622314453125,0.0300750732421875,0.3123118281364441,0.12657397985458374,0.6466171145439148,0,2,1,19,35,Attribute Recognition
local,7,15,6014,27542,27542,14,6000,21528,0.14892578125,0.52099609375,0.7776967883110046,0.9750168323516846,0.192138671875,0.032012939453125,0.14281824231147766,0.0464363768696785,0.6348785161972046,0,2,1,19,35,Attribute Recognition
local,7,16,6014,27542,27542,14,6000,21528,0.0235748291015625,0.266357421875,0.9186884760856628,3.148935079574585,0.018890380859375,0.01073455810546875,0.3623487055301666,0.1583765745162964,0.5563397407531738,0,2,1,19,35,Attribute Recognition
local,7,17,6014,27542,27542,14,6000,21528,0.06805419921875,0.63916015625,0.9037714600563049,2.617594003677368,0.12176513671875,0.04510498046875,0.2702999413013458,0.1032402515411377,0.6334714889526367,0,2,1,19,35,Attribute Recognition
local,7,18,6014,27542,27542,14,6000,21528,0.025543212890625,0.372314453125,0.9357981085777283,4.062392234802246,0.044036865234375,0.024505615234375,0.35752448439598083,0.15509460866451263,0.5782736539840698,0,2,1,19,35,Attribute Recognition
local,7,19,6014,27542,27542,14,6000,21528,0.04180908203125,0.22705078125,0.8444948792457581,1.5135608911514282,0.1275634765625,0.2166748046875,0.6294326186180115,0.4734014868736267,0.21506226062774658,0,2,1,19,35,Attribute Recognition
local,7,20,6014,27542,27542,14,6000,21528,0.004253387451171875,0.53466796875,0.9921075701713562,35.034515380859375,0.016387939453125,0.00942230224609375,0.36506059765815735,0.16024337708950043,0.6270469427108765,0,2,1,19,35,Attribute Recognition
local,7,21,6014,27542,27542,14,6000,21528,0.021484375,0.4599609375,0.9553752541542053,5.966857433319092,0.01178741455078125,0.0170135498046875,0.5907284617424011,0.4022756516933441,0.3646467924118042,0,2,1,19,35,Attribute Recognition
local,7,22,6014,27542,27542,14,6000,21528,0.10638427734375,0.7158203125,0.8706109523773193,1.875314474105835,0.322265625,0.0853271484375,0.20934411883354187,0.07379395514726639,0.6612668037414551,0,2,1,19,35,Attribute Recognition
local,7,23,6014,27542,27542,14,6000,21528,0.10015869140625,0.61962890625,0.8608496785163879,1.7242114543914795,0.117919921875,0.0176544189453125,0.1302194744348526,0.041726671159267426,0.7306302189826965,0,2,1,19,35,Attribute Recognition
local,7,24,6014,27542,27542,14,6000,21528,0.0538330078125,0.385986328125,0.8776019811630249,1.9983464479446411,0.022491455078125,0.026641845703125,0.5422360301017761,0.3301369845867157,0.3353659510612488,0,2,1,19,35,Attribute Recognition
local,7,25,6014,27542,27542,14,6000,21528,0.07989501953125,0.56640625,0.8763811588287354,1.9758585691452026,0.07366943359375,0.0416259765625,0.36103758215904236,0.15747971832752228,0.5153435468673706,0,2,1,19,35,Attribute Recognition
local,7,26,6014,27542,27542,14,6000,21528,0.126220703125,0.697265625,0.8467239737510681,1.5396257638931274,0.380859375,0.08306884765625,0.17905539274215698,0.060788460075855255,0.6676685810089111,0,2,1,19,35,Attribute Recognition
local,7,27,6014,27542,27542,14,6000,21528,0.003902435302734375,0.47900390625,0.9919188618659973,34.209774017333984,0.0455322265625,0.1319580078125,0.743466317653656,0.8077265620231628,0.2484525442123413,0,2,1,19,35,Attribute Recognition
local,8,0,6014,27542,27542,14,6000,21528,0.0134735107421875,0.54296875,0.9757863283157349,11.231595039367676,0.041107177734375,0.27587890625,0.8703186511993408,1.8704595565795898,0.10546767711639404,0,2,1,19,35,Attribute Recognition
local,8,1,6014,27542,27542,14,6000,21528,0.0036411285400390625,0.654296875,0.9944658279418945,50.08245849609375,0.00432586669921875,0.016754150390625,0.7947883009910583,1.0794343948364258,0.19967752695083618,0,2,1,19,35,Attribute Recognition
local,8,2,6014,27542,27542,14,6000,21528,0.01346588134765625,0.65771484375,0.9799370169639587,13.61288833618164,0.03515625,0.2010498046875,0.8511627912521362,1.5938541889190674,0.1287742257118225,0,2,1,19,35,Attribute Recognition
local,8,3,6014,27542,27542,14,6000,21528,0.03228759765625,0.556640625,0.9451756477355957,4.804924964904785,0.10467529296875,0.2578125,0.7112308740615845,0.6864474415779114,0.23394477367401123,0,2,1,19,35,Attribute Recognition
local,8,4,6014,27542,27542,14,6000,21528,0.08221435546875,0.66357421875,0.8897618651390076,2.2495174407958984,0.32177734375,0.087158203125,0.21313433349132538,0.07549189776182175,0.676627516746521,0,2,1,19,35,Attribute Recognition
local,8,5,6014,27542,27542,14,6000,21528,0.0038909912109375,0.381591796875,0.9899061918258667,27.332897186279297,0.012054443359375,0.05511474609375,0.8205361366271973,1.2742892503738403,0.16937005519866943,0,2,1,19,35,Attribute Recognition
local,8,6,6014,27542,27542,14,6000,21528,0.01549530029296875,0.1331787109375,0.8957766890525818,2.395423173904419,0.01284027099609375,0.05450439453125,0.8093349933624268,1.1830544471740723,0.08644169569015503,0,2,1,19,35,Attribute Recognition
local,8,7,6014,27542,27542,14,6000,21528,0.08404541015625,0.2279052734375,0.7305811047554016,0.7557669878005981,0.24658203125,0.07904052734375,0.24273663759231567,0.08933793753385544,0.48784446716308594,0,2,1,19,35,Attribute Recognition
local,8,8,6014,27542,27542,14,6000,21528,0.021209716796875,0.29443359375,0.9328048229217529,3.8690106868743896,0.191650390625,0.0091705322265625,0.04566522315144539,0.013336209580302238,0.887139618396759,0,2,1,19,35,Attribute Recognition
local,8,9,6014,27542,27542,14,6000,21528,0.11212158203125,0.246826171875,0.6876381635665894,0.6135493516921997,0.41455078125,0.064453125,0.1345565766096115,0.043332505971193314,0.5530815720558167,0,2,1,19,35,Attribute Recognition
local,8,10,6014,27542,27542,14,6000,21528,0.0222015380859375,0.25,0.918437123298645,3.1383719444274902,0.1837158203125,0.01528167724609375,0.07679331302642822,0.023183127865195274,0.8416438102722168,0,2,1,19,35,Attribute Recognition
local,8,11,6014,27542,27542,14,6000,21528,0.0017862319946289062,0.81298828125,0.9978076815605164,126.85059356689453,0.11065673828125,0.0290985107421875,0.20821049809455872,0.07328926771879196,0.7895971536636353,0,2,1,19,35,Attribute Recognition
local,8,12,6014,27542,27542,14,6000,21528,0.017852783203125,0.281982421875,0.9404579997062683,4.40213680267334,0.156982421875,0.035247802734375,0.1833624392747879,0.06257899105548859,0.7570955753326416,0,2,1,19,35,Attribute Recognition
local,8,13,6014,27542,27542,14,6000,21528,0.10406494140625,0.387451171875,0.7882776856422424,1.0376718044281006,0.609375,0.043182373046875,0.06617406010627747,0.01975010521709919,0.7221035957336426,0,2,1,19,35,Attribute Recognition
local,8,14,6014,27542,27542,14,6000,21528,0.00949859619140625,0.0595703125,0.8624765276908875,1.747904658317566,0.000766754150390625,0.00464630126953125,0.858350932598114,1.6888667345046997,0.0041255950927734375,0,2,1,19,35,Attribute Recognition
local,8,15,6014,27542,27542,14,6000,21528,0.00315093994140625,0.0235748291015625,0.8821010589599609,2.085235595703125,0.0007381439208984375,0.00437164306640625,0.8555431365966797,1.6506223678588867,0.02655792236328125,0,2,1,19,35,Attribute Recognition
local,8,16,6014,27542,27542,14,6000,21528,0.00635528564453125,0.1729736328125,0.9645607471466064,7.585635662078857,0.00299835205078125,0.0305938720703125,0.9107427000999451,2.843796491622925,0.05381804704666138,0,2,1,19,35,Attribute Recognition
local,8,17,6014,27542,27542,14,6000,21528,0.003467559814453125,0.1650390625,0.9794217944145203,13.265069961547852,0.002178192138671875,0.02142333984375,0.9077097177505493,2.7411787509918213,0.07171207666397095,0,2,1,19,35,Attribute Recognition
local,8,18,6014,27542,27542,14,6000,21528,0.0007596015930175781,0.102783203125,0.9926638603210449,37.712074279785156,0.001026153564453125,0.021942138671875,0.9553230404853821,5.959524631500244,0.03734081983566284,0,2,1,19,35,Attribute Recognition
local,8,19,6014,27542,27542,14,6000,21528,0.0034885406494140625,0.25146484375,0.9863169193267822,20.090017318725586,0.0018215179443359375,0.01541900634765625,0.8943467140197754,2.3592233657836914,0.09197020530700684,0,2,1,19,35,Attribute Recognition
local,8,20,6014,27542,27542,14,6000,21528,0.003101348876953125,0.0533447265625,0.9450564384460449,4.79388427734375,0.0007967948913574219,0.006946563720703125,0.8970995545387268,2.4297847747802734,0.047956883907318115,0,2,1,19,35,Attribute Recognition
local,8,21,6014,27542,27542,14,6000,21528,0.00191497802734375,0.3330078125,0.9942823052406311,48.46595764160156,0.0054931640625,0.0679931640625,0.9252491593360901,3.4497671127319336,0.06903314590454102,0,2,1,19,35,Attribute Recognition
local,8,22,6014,27542,27542,14,6000,21528,0.0308074951171875,0.034576416015625,0.5288214683532715,0.31280311942100525,0.56787109375,0.036712646484375,0.060723841190338135,0.018018284812569618,0.46809762716293335,0,2,1,19,35,Attribute Recognition
local,8,23,6014,27542,27542,14,6000,21528,0.0149078369140625,0.00756072998046875,0.3365025520324707,0.14135022461414337,0.8408203125,0.0011510848999023438,0.001367130666039884,0.0003815502277575433,0.33513543009757996,0,2,1,19,35,Attribute Recognition
local,8,24,6014,27542,27542,14,6000,21528,0.0091400146484375,0.07025146484375,0.8848741054534912,2.142179012298584,0.03594970703125,0.161376953125,0.8178162574768066,1.251104712486267,0.06705784797668457,0,2,1,19,35,Attribute Recognition
local,8,25,6014,27542,27542,14,6000,21528,0.0025920867919921875,0.2025146484375,0.987362265586853,21.774763107299805,0.01849365234375,0.034912109375,0.6537142992019653,0.5261394381523132,0.3336479663848877,0,2,1,19,35,Attribute Recognition
local,8,26,6014,27542,27542,14,6000,21528,0.06573486328125,0.1251220703125,0.6555804014205933,0.5305003523826599,0.1435546875,0.1026611328125,0.4169558882713318,0.19931326806545258,0.23862451314926147,0,2,1,19,35,Attribute Recognition
local,8,27,6014,27542,27542,14,6000,21528,0.0182037353515625,0.0033702850341796875,0.15621961653232574,0.05160045623779297,0.31591796875,0.004161834716796875,0.013002490624785423,0.003671622835099697,0.14321713149547577,0,2,1,19,35,Attribute Recognition
local,9,0,6014,27542,27542,14,6000,21528,0.0225067138671875,0.401123046875,0.9468717575073242,4.967215061187744,0.0277252197265625,0.00897979736328125,0.24464768171310425,0.09026908129453659,0.70222407579422,0,2,1,19,35,Attribute Recognition
local,9,1,6014,27542,27542,14,6000,21528,0.018463134765625,0.763671875,0.9763939380645752,11.527861595153809,0.3056640625,0.053985595703125,0.15010607242584229,0.04922446981072426,0.8262878656387329,0,2,1,19,35,Attribute Recognition
local,9,2,6014,27542,27542,14,6000,21528,0.0660400390625,0.765625,0.9205929636955261,3.2311441898345947,0.420654296875,0.1016845703125,0.1946716457605362,0.067371666431427,0.7259213328361511,0,2,1,19,35,Attribute Recognition
local,9,3,6014,27542,27542,14,6000,21528,0.0023059844970703125,0.0001804828643798828,0.0725860595703125,0.021813534200191498,0.1563720703125,0.2313232421875,0.5966624617576599,0.41229456663131714,0.5240764021873474,0,2,1,19,35,Attribute Recognition
local,9,4,6014,27542,27542,14,6000,21528,0.020172119140625,0.88916015625,0.9778165817260742,12.28502082824707,0.3330078125,0.12744140625,0.2767762541770935,0.10666052252054214,0.7010403275489807,0,2,1,19,35,Attribute Recognition
local,9,5,6014,27542,27542,14,6000,21528,0.0014934539794921875,0.275390625,0.9946061968803406,51.39289855957031,0.015472412109375,0.047271728515625,0.7534046769142151,0.8515121936798096,0.2412015199661255,0,2,1,19,35,Attribute Recognition
local,9,6,6014,27542,27542,14,6000,21528,0.00794219970703125,0.6572265625,0.9880598783493042,23.063302993774414,0.024993896484375,0.0193634033203125,0.43653249740600586,0.21592114865779877,0.5515273809432983,0,2,1,19,35,Attribute Recognition
local,9,7,6014,27542,27542,14,6000,21528,0.004711151123046875,0.470947265625,0.9900954961776733,27.860713958740234,0.03668212890625,0.1585693359375,0.8121287822723389,1.2047922611236572,0.17796671390533447,0,2,1,19,35,Attribute Recognition
local,9,8,6014,27542,27542,14,6000,21528,0.1156005859375,0.408935546875,0.7796136736869812,0.9859215021133423,0.377685546875,0.0207672119140625,0.05211963504552841,0.015324820764362812,0.7274940609931946,0,2,1,19,35,Attribute Recognition
local,9,9,6014,27542,27542,14,6000,21528,0.041748046875,0.61962890625,0.9368770718574524,4.136594772338867,0.05810546875,0.054473876953125,0.4838709533214569,0.2612875699996948,0.4530061185359955,0,2,1,19,35,Attribute Recognition
local,9,10,6014,27542,27542,14,6000,21528,0.091796875,0.38916015625,0.8091370463371277,1.181538701057434,0.1484375,0.06842041015625,0.31550800800323486,0.12846639752388,0.4936290383338928,0,2,1,19,35,Attribute Recognition
local,9,11,6014,27542,27542,14,6000,21528,0.016998291015625,0.365966796875,0.9556139707565308,6.000450611114502,0.0253448486328125,0.0213775634765625,0.45754408836364746,0.23508015275001526,0.4980698823928833,0,2,1,19,35,Attribute Recognition
local,9,12,6014,27542,27542,14,6000,21528,0.0013427734375,0.36572265625,0.9963418841362,75.90926361083984,0.004688262939453125,0.022216796875,0.8257479071617126,1.320737361907959,0.1705939769744873,0,2,1,19,35,Attribute Recognition
local,9,13,6014,27542,27542,14,6000,21528,0.005352020263671875,0.11041259765625,0.9537680745124817,5.749736785888672,0.0307159423828125,0.0849609375,0.7344677448272705,0.7709086537361145,0.21930032968521118,0,2,1,19,35,Attribute Recognition
local,9,14,6014,27542,27542,14,6000,21528,0.0009527206420898438,0.333740234375,0.9971534609794617,97.63101959228516,0.0029582977294921875,0.10174560546875,0.9717460870742798,9.585624694824219,0.025407373905181885,0,2,1,19,35,Attribute Recognition
local,9,15,6014,27542,27542,14,6000,21528,0.092041015625,0.73828125,0.8891502618789673,2.2355682849884033,0.10662841796875,0.189208984375,0.6395708918571472,0.4945569336414337,0.24957937002182007,0,2,1,19,35,Attribute Recognition
local,9,16,6014,27542,27542,14,6000,21528,0.002414703369140625,0.183349609375,0.9870012402534485,21.162290573120117,0.00240325927734375,0.02935791015625,0.924333393573761,3.4046385288238525,0.0626678466796875,0,2,1,19,35,Attribute Recognition
local,9,17,6014,27542,27542,14,6000,21528,0.03411865234375,0.771484375,0.9576482772827148,6.30206298828125,0.1019287109375,0.09320068359375,0.47763529419898987,0.2548414468765259,0.480012983083725,0,2,1,19,35,Attribute Recognition
